"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"1","GO:0031175","neuron projection development","296/3669","472/8880",5.53243070394535e-22,1.58504139668034e-18,1.26896489514704e-18,"acj6/Appl/brm/bsk/chif/chic/eya/D/dnc/EcR/ems/en/E(spl)m8-HLH/Fas2/Fas3/FER/Glt/grn/if/kay/kn/Arpc1/Sos/Lim3/sas/LanA/robo2/sens/peb/pk/Poxm/ras/rut/Scm/Sh/shn/sm/ss/Tm1/trc/ttk/ptc/tup/hid/oc/Nrt/ct/Wnt2/Ptp4E/Ptp99A/Ptp10D/Galphaq/Ten-m/mew/Rop/pros/zfh1/rho/N/fru/sim/otk/ci/tok/eIF2beta/Mbs/Sox14/robo1/nvy/dac/Con/comm/Wnt5/hep/Cdc42/Akt1/SrpRalpha/Ror/Sdc/trn/Wnt4/tutl/kermit/sqz/TrpRS/msn/Sema1a/babo/fra/mas/Med/Moe/Tig/wts/Hem/Ret/beat-Ia/shot/Cdk5/Rac2/Rel/Rho1/cher/gcm/mirr/Pi3K92E/Shc/chn/drl/tap/CadN/Dref/Nak/NetA/NetB/Rab6/Vang/ara/nompA/side/fz2/gcm2/ko/Rfx/Nrk/Dad/chb/nudC/Tor/Pka-R2/caps/RhoGEF2/wit/WASp/stan/Optix/DAAM/TBPH/wrapper/Rok/RhoGAPp190/Pten/jim/Cdk5alpha/jbug/bdl/Rich/beat-Ic/Fmr1/seq/nerfin-1/SoxN/ssh/lva/pod1/Dlic/CG11584/hiw/HUWE1/Efhc1.1/CG6867/wgn/rictor/erm/CG14043/BuGZ/Oli/Hasp/CdGAPr/Dscam1/Mmp2/Drl-2/CG6701/ckn/unc-5/Toll-7/Efhc1.2/Liprin-gamma/babos/CG13531/Mmp1/p130CAS/spz5/RhoGEF64C/frac/path/Toll-6/sff/wnd/CG8765/Cont/kat-60L1/Neurochondrin/beat-Vc/Sra-1/beat-IIb/beat-IIa/RhoGAP93B/Dcr-1/atl/XNP/beat-VI/DIP-gamma/RhoGAP100F/mav/Vav/SMC1/Alk/robo3/exex/comm2/dlp/SCAR/bchs/ham/Liprin-alpha/CG30456/Unc-115a/Trim9/gogo/LRP1/CG33111/sav/dpr11/Mical/RunxA/nub/spri/sif/Snoo/jing/jeb/vvl/psidin/kra/beta-Spec/alpha-Spec/futsch/Mob4/crb/mmy/cwo/kuz/Mp/mfas/Dscam3/haf/NT1/wb/pdm3/Dbx/Ank2/Dhc64C/Bsg/mid/Ire1/Ptpmeg/CadN2/Sec23/dati/Src64B/cnc/Acsl/Patronin/Dscam4/dar1/hts/Dark/sick/dally/dysc/sli/Sema2b/ab/Nrg/CG44153/Dscam2/Mtp/Kr-h1/tau/Ten-a/unc-104/SelR/Frl/ap/br/S6k/InR/Sac1/Sema5c/Adf1/trol/btl/sbb/Imp/cv-c",296
"2","GO:0048667","cell morphogenesis involved in neuron differentiation","273/3669","430/8880",1.90858191606638e-21,2.73404359476509e-18,2.18884210268876e-18,"acj6/Appl/baz/brm/bsk/chif/chic/eya/D/dnc/EcR/ems/en/E(spl)m8-HLH/Fas2/Fas3/FER/Glt/grn/if/kay/kn/Arpc1/Sos/Lim3/sas/LanA/robo2/sens/peb/pk/Poxm/ras/rut/Scm/Sh/shn/sm/ss/Tm1/trc/ptc/tup/hid/oc/Nrt/ct/Wnt2/Ptp4E/Ptp99A/Ptp10D/Galphaq/Ten-m/mew/pros/zfh1/rho/N/fru/sim/otk/ci/tok/eIF2beta/Sox14/robo1/nvy/dac/comm/Wnt5/hep/Cdc42/SrpRalpha/Sdc/trn/Wnt4/tutl/kermit/sqz/TrpRS/msn/Sema1a/babo/fra/Med/Moe/Tig/wts/Hem/beat-Ia/shot/Cdk5/Rac2/Rel/Rho1/cher/gcm/mirr/Pi3K92E/Shc/chn/drl/tap/CadN/Dref/Nak/NetA/NetB/Rab6/Vang/ara/nompA/side/fz2/gcm2/ko/Rfx/Nrk/Dad/chb/nudC/Tor/Pka-R2/caps/RhoGEF2/wit/WASp/stan/Optix/DAAM/Rok/RhoGAPp190/jim/Cdk5alpha/jbug/bdl/Rich/beat-Ic/Fmr1/seq/nerfin-1/SoxN/ssh/lva/pod1/Dlic/CG11584/hiw/HUWE1/Efhc1.1/CG6867/wgn/rictor/erm/CG14043/BuGZ/Oli/CdGAPr/Dscam1/Mmp2/Drl-2/CG6701/ckn/unc-5/Toll-7/Liprin-gamma/babos/CG13531/spz5/RhoGEF64C/frac/path/Toll-6/sff/wnd/CG8765/Cont/kat-60L1/beat-Vc/Sra-1/beat-IIb/beat-IIa/RhoGAP93B/Dcr-1/atl/XNP/beat-VI/DIP-gamma/RhoGAP100F/Vav/SMC1/Alk/robo3/exex/comm2/dlp/SCAR/ham/Liprin-alpha/CG30456/Unc-115a/Trim9/gogo/LRP1/sav/dpr11/Mical/Patj/RunxA/nub/spri/sif/Snoo/jing/jeb/vvl/psidin/kra/beta-Spec/alpha-Spec/futsch/crb/mmy/cwo/kuz/Mp/mfas/Dscam3/haf/NT1/wb/pdm3/Dbx/Ank2/Dhc64C/Bsg/mid/Ire1/Ptpmeg/CadN2/Sec23/Src64B/cnc/Acsl/Dscam4/dar1/hts/Dark/sick/dally/dysc/sli/Sema2b/ab/Nrg/CG44153/Dscam2/Mtp/tau/Ten-a/unc-104/SelR/Frl/ap/br/S6k/InR/Sac1/Sema5c/trol/btl/sbb/cv-c",273
"3","GO:0048858","cell projection morphogenesis","276/3669","438/8880",5.59889503079356e-21,4.01020856580589e-18,3.21052428213136e-18,"acj6/Appl/brm/bsk/chif/chic/eya/D/dnc/EcR/ems/en/E(spl)m8-HLH/Fas2/Fas3/FER/Glt/grn/if/kay/kn/Arpc1/Sos/Lim3/sas/LanA/robo2/sens/peb/pk/Poxm/ras/rut/Scm/Sh/shn/sm/ss/Tm1/trc/ptc/tup/hid/oc/Nrt/ct/Wnt2/Ptp4E/Ptp99A/Ptp10D/Galphaq/Ten-m/mew/pros/zfh1/rho/hh/N/fru/sim/otk/ci/tok/eIF2beta/Mbs/Sox14/robo1/nvy/dac/comm/Wnt5/hep/Cdc42/SrpRalpha/Sdc/trn/Wnt4/tutl/kermit/sqz/TrpRS/msn/Sema1a/babo/fra/Med/Moe/Tig/wts/Hem/beat-Ia/shot/Cdk5/Rac2/Rel/Rho1/bnl/cher/gcm/mirr/Pi3K92E/Shc/chn/drl/tap/CadN/Dref/Nak/NetA/NetB/Rab6/Vang/ara/nompA/side/fz2/gcm2/ko/Rfx/Nrk/Dad/chb/nudC/Tor/Pka-R2/caps/RhoGEF2/wit/WASp/stan/Optix/DAAM/Rok/RhoGAPp190/jim/Cdk5alpha/jbug/bdl/Rich/beat-Ic/Fmr1/seq/nerfin-1/SoxN/ssh/lva/pod1/Dlic/CG11584/hiw/HUWE1/Efhc1.1/CG6867/wgn/rictor/erm/CG14043/BuGZ/Oli/CdGAPr/Dscam1/Mmp2/Drl-2/CG6701/ckn/unc-5/Toll-7/Liprin-gamma/babos/CG13531/spz5/RhoGEF64C/frac/path/Toll-6/sff/wnd/CG8765/Cont/kat-60L1/beat-Vc/Sra-1/beat-IIb/beat-IIa/RhoGAP93B/Dcr-1/atl/XNP/beat-VI/DIP-gamma/RhoGAP100F/Vav/SMC1/Alk/robo3/exex/comm2/dlp/SCAR/ham/Liprin-alpha/CG30456/Unc-115a/Trim9/gogo/LRP1/CG33111/sav/dpr11/Mical/RunxA/nub/spri/sif/Snoo/jing/jeb/vvl/psidin/kra/beta-Spec/alpha-Spec/futsch/Mob4/crb/mmy/cwo/kuz/Mp/mfas/Dscam3/haf/NT1/wb/pdm3/Dbx/Ank2/Dhc64C/Bsg/mid/Ire1/Ptpmeg/CadN2/Sec23/Src64B/cnc/Acsl/Dscam4/dar1/hts/Dark/sick/dally/dysc/sli/Sema2b/ab/Nrg/CG44153/Dscam2/Mtp/tau/Ten-a/unc-104/SelR/Frl/ap/br/S6k/InR/Sac1/Sema5c/trol/btl/sbb/cv-c",276
"4","GO:0120039","plasma membrane bounded cell projection morphogenesis","276/3669","438/8880",5.59889503079356e-21,4.01020856580589e-18,3.21052428213136e-18,"acj6/Appl/brm/bsk/chif/chic/eya/D/dnc/EcR/ems/en/E(spl)m8-HLH/Fas2/Fas3/FER/Glt/grn/if/kay/kn/Arpc1/Sos/Lim3/sas/LanA/robo2/sens/peb/pk/Poxm/ras/rut/Scm/Sh/shn/sm/ss/Tm1/trc/ptc/tup/hid/oc/Nrt/ct/Wnt2/Ptp4E/Ptp99A/Ptp10D/Galphaq/Ten-m/mew/pros/zfh1/rho/hh/N/fru/sim/otk/ci/tok/eIF2beta/Mbs/Sox14/robo1/nvy/dac/comm/Wnt5/hep/Cdc42/SrpRalpha/Sdc/trn/Wnt4/tutl/kermit/sqz/TrpRS/msn/Sema1a/babo/fra/Med/Moe/Tig/wts/Hem/beat-Ia/shot/Cdk5/Rac2/Rel/Rho1/bnl/cher/gcm/mirr/Pi3K92E/Shc/chn/drl/tap/CadN/Dref/Nak/NetA/NetB/Rab6/Vang/ara/nompA/side/fz2/gcm2/ko/Rfx/Nrk/Dad/chb/nudC/Tor/Pka-R2/caps/RhoGEF2/wit/WASp/stan/Optix/DAAM/Rok/RhoGAPp190/jim/Cdk5alpha/jbug/bdl/Rich/beat-Ic/Fmr1/seq/nerfin-1/SoxN/ssh/lva/pod1/Dlic/CG11584/hiw/HUWE1/Efhc1.1/CG6867/wgn/rictor/erm/CG14043/BuGZ/Oli/CdGAPr/Dscam1/Mmp2/Drl-2/CG6701/ckn/unc-5/Toll-7/Liprin-gamma/babos/CG13531/spz5/RhoGEF64C/frac/path/Toll-6/sff/wnd/CG8765/Cont/kat-60L1/beat-Vc/Sra-1/beat-IIb/beat-IIa/RhoGAP93B/Dcr-1/atl/XNP/beat-VI/DIP-gamma/RhoGAP100F/Vav/SMC1/Alk/robo3/exex/comm2/dlp/SCAR/ham/Liprin-alpha/CG30456/Unc-115a/Trim9/gogo/LRP1/CG33111/sav/dpr11/Mical/RunxA/nub/spri/sif/Snoo/jing/jeb/vvl/psidin/kra/beta-Spec/alpha-Spec/futsch/Mob4/crb/mmy/cwo/kuz/Mp/mfas/Dscam3/haf/NT1/wb/pdm3/Dbx/Ank2/Dhc64C/Bsg/mid/Ire1/Ptpmeg/CadN2/Sec23/Src64B/cnc/Acsl/Dscam4/dar1/hts/Dark/sick/dally/dysc/sli/Sema2b/ab/Nrg/CG44153/Dscam2/Mtp/tau/Ten-a/unc-104/SelR/Frl/ap/br/S6k/InR/Sac1/Sema5c/trol/btl/sbb/cv-c",276
"5","GO:0000904","cell morphogenesis involved in differentiation","294/3669","474/8880",8.68345037675231e-21,4.97561706587908e-18,3.98341860440911e-18,"acj6/Appl/baz/brm/bsk/chif/chic/eya/D/dnc/EcR/ems/en/E(spl)m8-HLH/Fas2/Fas3/FER/Glt/grn/if/kay/kn/Arpc1/Sos/Lim3/sas/LanA/robo2/sens/peb/pk/Poxm/ras/rut/Scm/Sh/shn/sm/ss/Tm1/trc/ptc/tup/hid/oc/Nrt/ct/Wnt2/Ptp4E/Ptp99A/Ptp10D/Galphaq/Ten-m/mew/pros/zfh1/rho/N/fru/sim/otk/ci/ph-p/tok/eIF2beta/Sox14/robo1/nvy/dac/comm/Wnt5/alpha-Cat/hep/Cdc42/SrpRalpha/Sdc/trn/Wnt4/tutl/kermit/sqz/TrpRS/msn/Sema1a/babo/fra/Med/Moe/Tig/wts/Hem/beat-Ia/shot/Cdk5/Rac2/Rel/Rho1/cher/gcm/mirr/Pi3K92E/Shc/chn/drl/tap/CadN/Dref/Nak/NetA/NetB/Rab6/Vang/ara/nompA/side/fz2/gcm2/stck/ko/Rfx/Nrk/Dad/chb/nudC/Tor/Pka-R2/caps/RhoGEF2/wit/WASp/stan/Optix/DAAM/Rok/Traf4/RhoGAPp190/jim/Cdk5alpha/jbug/Ilk/bdl/Rich/beat-Ic/Fmr1/seq/nerfin-1/SoxN/ssh/lva/pigs/pod1/Dlic/CG11584/hiw/HUWE1/Efhc1.1/CG6867/wgn/rictor/erm/CG14043/Megf8/BuGZ/Oli/CdGAPr/Dscam1/Mmp2/Drl-2/CG6701/ckn/unc-5/Toll-7/Liprin-gamma/babos/CG13531/spz5/RhoGEF64C/frac/path/Toll-6/sff/wnd/CG8765/zye/Cont/kat-60L1/beat-Vc/Sra-1/beat-IIb/beat-IIa/RhoGAP93B/Dcr-1/atl/XNP/beat-VI/DIP-gamma/neo/mey/nyo/RhoGAP100F/Vav/SMC1/Alk/robo3/exex/comm2/dlp/SCAR/ham/Liprin-alpha/CG30456/Unc-115a/smog/Trim9/gogo/parvin/LRP1/sav/dpr11/Mical/dyl/Patj/RunxA/Shrm/nub/spri/sif/Snoo/jing/jeb/vvl/psidin/kra/beta-Spec/alpha-Spec/futsch/grh/crb/mmy/cwo/kuz/Mp/mfas/Dscam3/Ppcs/haf/NT1/wb/pdm3/Dbx/Ank2/Dhc64C/LanB1/Bsg/mid/Ire1/Ptpmeg/CadN2/Sec23/Src64B/cnc/Acsl/Dscam4/dar1/hts/Dark/sick/dally/dysc/sli/Sema2b/ab/Nrg/CG44153/Dscam2/Fhos/Mtp/tau/Ten-a/unc-104/LanB2/SelR/Frl/ap/br/S6k/InR/Sac1/Sema5c/trol/tyn/btl/sbb/cv-c",294
"6","GO:0048812","neuron projection morphogenesis","274/3669","436/8880",1.38053642400932e-20,6.45491958315366e-18,5.16773023668295e-18,"acj6/Appl/brm/bsk/chif/chic/eya/D/dnc/EcR/ems/en/E(spl)m8-HLH/Fas2/Fas3/FER/Glt/grn/if/kay/kn/Arpc1/Sos/Lim3/sas/LanA/robo2/sens/peb/pk/Poxm/ras/rut/Scm/Sh/shn/sm/ss/Tm1/trc/ptc/tup/hid/oc/Nrt/ct/Wnt2/Ptp4E/Ptp99A/Ptp10D/Galphaq/Ten-m/mew/pros/zfh1/rho/N/fru/sim/otk/ci/tok/eIF2beta/Mbs/Sox14/robo1/nvy/dac/comm/Wnt5/hep/Cdc42/SrpRalpha/Sdc/trn/Wnt4/tutl/kermit/sqz/TrpRS/msn/Sema1a/babo/fra/Med/Moe/Tig/wts/Hem/beat-Ia/shot/Cdk5/Rac2/Rel/Rho1/cher/gcm/mirr/Pi3K92E/Shc/chn/drl/tap/CadN/Dref/Nak/NetA/NetB/Rab6/Vang/ara/nompA/side/fz2/gcm2/ko/Rfx/Nrk/Dad/chb/nudC/Tor/Pka-R2/caps/RhoGEF2/wit/WASp/stan/Optix/DAAM/Rok/RhoGAPp190/jim/Cdk5alpha/jbug/bdl/Rich/beat-Ic/Fmr1/seq/nerfin-1/SoxN/ssh/lva/pod1/Dlic/CG11584/hiw/HUWE1/Efhc1.1/CG6867/wgn/rictor/erm/CG14043/BuGZ/Oli/CdGAPr/Dscam1/Mmp2/Drl-2/CG6701/ckn/unc-5/Toll-7/Liprin-gamma/babos/CG13531/spz5/RhoGEF64C/frac/path/Toll-6/sff/wnd/CG8765/Cont/kat-60L1/beat-Vc/Sra-1/beat-IIb/beat-IIa/RhoGAP93B/Dcr-1/atl/XNP/beat-VI/DIP-gamma/RhoGAP100F/Vav/SMC1/Alk/robo3/exex/comm2/dlp/SCAR/ham/Liprin-alpha/CG30456/Unc-115a/Trim9/gogo/LRP1/CG33111/sav/dpr11/Mical/RunxA/nub/spri/sif/Snoo/jing/jeb/vvl/psidin/kra/beta-Spec/alpha-Spec/futsch/Mob4/crb/mmy/cwo/kuz/Mp/mfas/Dscam3/haf/NT1/wb/pdm3/Dbx/Ank2/Dhc64C/Bsg/mid/Ire1/Ptpmeg/CadN2/Sec23/Src64B/cnc/Acsl/Dscam4/dar1/hts/Dark/sick/dally/dysc/sli/Sema2b/ab/Nrg/CG44153/Dscam2/Mtp/tau/Ten-a/unc-104/SelR/Frl/ap/br/S6k/InR/Sac1/Sema5c/trol/btl/sbb/cv-c",274
"7","GO:0032990","cell part morphogenesis","279/3669","446/8880",1.57711822276006e-20,6.45491958315366e-18,5.16773023668295e-18,"acj6/Appl/brm/bsk/chif/chic/eya/D/dnc/EcR/ems/en/E(spl)m8-HLH/Fas2/Fas3/FER/Glt/grn/Hsc70-5/if/kay/kn/Arpc1/Sos/Lim3/sas/LanA/robo2/sens/peb/pk/Poxm/ras/rut/Scm/Sh/shn/sm/ss/Tm1/trc/ptc/tup/hid/oc/Nrt/ct/Wnt2/Ptp4E/Ptp99A/Ptp10D/Galphaq/Ten-m/mew/pros/zfh1/rho/hh/N/fru/sim/otk/ci/tok/eIF2beta/Mbs/Sox14/robo1/nvy/dac/comm/Wnt5/hep/Cdc42/SrpRalpha/Sdc/trn/Wnt4/tutl/kermit/sqz/TrpRS/msn/Sema1a/babo/fra/Med/Moe/Tig/wts/Hem/beat-Ia/shot/Cdk5/Rac2/Rel/Rho1/bnl/cher/gcm/mirr/Pi3K92E/Shc/chn/drl/tap/CadN/Dref/Nak/NetA/NetB/Rab6/Vang/ara/nompA/side/fz2/gcm2/ko/Rfx/Nrk/Dad/chb/nudC/Tor/Pka-R2/caps/RhoGEF2/wit/WASp/stan/Optix/DAAM/Rok/RhoGAPp190/jim/Cdk5alpha/jbug/bdl/Rich/beat-Ic/Fmr1/seq/nerfin-1/SoxN/ssh/lva/pod1/Miga/Dlic/CG11584/hiw/HUWE1/Efhc1.1/CG6867/wgn/rictor/erm/CG14043/BuGZ/Oli/CdGAPr/Dscam1/Mmp2/Drl-2/CG6701/ckn/unc-5/Toll-7/Liprin-gamma/babos/CG13531/spz5/RhoGEF64C/frac/path/Toll-6/sff/wnd/CG8765/Cont/kat-60L1/beat-Vc/Sra-1/beat-IIb/beat-IIa/RhoGAP93B/Dcr-1/atl/XNP/beat-VI/DIP-gamma/RhoGAP100F/Vav/SMC1/Alk/robo3/exex/comm2/dlp/SCAR/ham/Liprin-alpha/CG30456/Unc-115a/Trim9/gogo/LRP1/CG33111/sav/dpr11/Mical/RunxA/nub/spri/sif/Snoo/jing/jeb/vvl/psidin/kra/beta-Spec/alpha-Spec/futsch/Mob4/crb/mmy/cwo/kuz/Mp/mfas/Dscam3/haf/NT1/wb/pdm3/Dbx/Ank2/Dhc64C/Bsg/mid/Ire1/Ptpmeg/CadN2/Sec23/Src64B/cnc/Acsl/Dscam4/dar1/hts/Dark/sick/dally/dysc/sli/Sema2b/ab/Nrg/CG44153/Dscam2/Mtp/tau/Ten-a/unc-104/SelR/Frl/ap/br/S6k/InR/Sac1/Sema5c/Letm1/trol/btl/sbb/cv-c",279
"8","GO:0035239","tube morphogenesis","304/3669","500/8880",1.39537485766505e-19,4.99718620901297e-17,4.00068659848967e-17,"al/ase/Dll/baz/bi/brm/bsk/btd/by/salr/Col4a1/chic/eya/cv/cv-2/D/dpp/Dr/EcR/emc/en/Fas2/fj/fkh/flw/ft/fw/Galphas/h/hth/if/ImpE1/ImpE2/in/inv/Jra/kay/kkv/klar/kn/knk/kto/dlg1/Sos/Gli/lin/mam/net/odd/opa/Raf/pk/pnt/Poxn/px/qua/raw/rib/S/sax/sd/sha/shn/sna/sog/ss/svp/tkv/Egfr/trc/tsh/ttk/ptc/twi/Ubx/vg/vn/hid/oc/Ser/ct/Ptp4E/Ptp10D/RasGAP1/mew/dy/aos/zfh2/rho/hh/N/svr/otk/B-H2/C15/tok/sob/bowl/ewg/Mbs/ey/dac/noc/lbl/Myo61F/hep/Cks30A/dap/Cdc42/Cyp18a1/cora/trn/Fkbp14/msn/fbl/heph/jar/babo/fng/Zyx/Med/Moe/byn/B-H1/Pgcl/shot/Rac2/Rho1/bnl/mirr/sty/Shc/mbc/peng/SMC3/Vang/ara/ast/caup/vkg/vri/Past1/fz2/stck/sfl/stumps/dve/crol/Sp1/Dad/pio/Tor/Vps25/lolal/caps/RhoGEF2/EloB/Rbcn-3A/Rbcn-3B/foi/drm/brk/stan/Actbeta/bab2/CG13366/Rok/msk/Traf4/Tak1/Sep5/Lim1/SPARC/Inx2/Ilk/ics/Fmr1/gammaCOP/seq/Smurf/AdamTS-B/Dlic/mthl1/RhoGAP15B/RhoGAP16F/RhoGAP19D/Pvr/lft/Ced-12/CG17211/Uvrag/scaf/Mmp2/Cyp301a1/Slik/Mmp1/Cip4/RhoGEF64C/lin-28/tow/RhoGAP68F/anchor/Mkp3/wkd/KLHL18/RhoGAP92B/Hs6st/Usp8/tnc/dysf/Gp93/wat/Cad99C/mav/p115/Socs36E/dlp/frc/cbt/Notum/CG30069/GEFmeso/nord/Rbfox1/parvin/Drak/dpy/form3/pan/Myo31DF/jing/frtz/dgo/bbg/puc/Chd1/pot/grh/sqa/crb/mmy/Dys/flr/rhea/Diap1/tay/app/Rbsn-5/Ppcs/hkb/Exn/kug/salm/Dhc64C/LanB1/Asx/TfAP-2/l(2)gd1/d/f/Sec23/Sec24CD/trh/fzr/S6kII/Rabex-5/tx/scrib/Lpin/Vha68-2/Lpt/CG43658/dally/mwh/how/garz/Nrg/cv-d/Bx/Fhos/Mtp/Nsf2/CG45105/Sec5/stac/btsz/rn/LanB2/otk2/ap/ltl/Sac1/nw/Phm/Duox/Vha13/wg/ds/disco-r/btl/VhaAC39-1/sbb/cv-c/ich",304
"9","GO:0061564","axon development","219/3669","339/8880",1.1030843604845e-18,3.511485214209e-16,2.81125242280202e-16,"acj6/Appl/brm/bsk/chif/chic/eya/D/dnc/ems/en/Fas2/Fas3/FER/Glt/grn/if/kay/Arpc1/Sos/Lim3/sas/LanA/robo2/sens/peb/pk/ras/rut/Scm/Sh/sm/ptc/tup/Nrt/Wnt2/Ptp4E/Ptp99A/Ptp10D/Galphaq/Ten-m/mew/pros/zfh1/rho/N/fru/sim/otk/tok/eIF2beta/robo1/nvy/dac/Con/comm/Wnt5/hep/Cdc42/Akt1/SrpRalpha/Sdc/trn/Wnt4/tutl/kermit/Sema1a/babo/fra/mas/Med/Moe/Tig/Hem/beat-Ia/shot/Cdk5/Rac2/Rho1/cher/gcm/mirr/Shc/drl/tap/CadN/NetA/NetB/Rab6/Vang/side/fz2/ko/Nrk/Dad/chb/Tor/Pka-R2/caps/RhoGEF2/WASp/stan/DAAM/wrapper/Rok/RhoGAPp190/Pten/Cdk5alpha/jbug/bdl/Rich/beat-Ic/Fmr1/nerfin-1/SoxN/ssh/pod1/Dlic/hiw/HUWE1/CG6867/wgn/erm/CG14043/Oli/CdGAPr/Dscam1/Mmp2/Drl-2/ckn/unc-5/Toll-7/Liprin-gamma/CG13531/Mmp1/p130CAS/spz5/RhoGEF64C/frac/Toll-6/sff/wnd/Cont/beat-Vc/Sra-1/beat-IIb/beat-IIa/RhoGAP93B/atl/XNP/beat-VI/DIP-gamma/RhoGAP100F/Vav/Alk/robo3/exex/comm2/dlp/SCAR/bchs/Liprin-alpha/CG30456/Unc-115a/Trim9/gogo/LRP1/dpr11/Mical/spri/sif/jing/jeb/vvl/psidin/kra/beta-Spec/alpha-Spec/futsch/mmy/kuz/Mp/mfas/Dscam3/haf/NT1/wb/pdm3/Dbx/Ank2/Bsg/mid/Ptpmeg/CadN2/Src64B/Acsl/Dscam4/hts/sick/dally/dysc/sli/Sema2b/ab/Nrg/CG44153/Dscam2/Ten-a/SelR/Frl/ap/S6k/InR/Sac1/Sema5c/trol/btl/sbb/Imp",219
"10","GO:0061061","muscle structure development","148/3669","209/8880",2.57272985095194e-18,7.3708710229773e-16,5.90102983707818e-16,"abd-A/Abd-B/aop/Cf2/Col4a1/eya/cv/Pkg21D/dpp/Dr/exd/Actn/fliI/hth/if/klar/kn/E(spl)mdelta-HLH/Mlc2/Mp20/nau/slou/pnt/Poxm/Prm/rst/rt/sd/sr/tkv/ttk/tup/twi/Ubx/vg/Tm2/blow/up/Wnt2/mew/zfh1/N/fru/bap/ewg/bt/Wnt5/htl/LamC/cora/Sply/l(2)efl/mas/Mef2/insc/Hem/Rac2/Rho1/cher/sty/Mlp84B/chn/drl/mbc/ara/ast/caup/vkg/mspo/Dad/org-1/HLH54F/Sin3A/SmD3/EloB/sns/WASp/Scgdelta/CG13366/DAAM/siz/Rok/msk/kirre/Ilk/Grip/CG8578/Him/CG11617/Tsp/jp/Ced-12/kon/CAP/Git/pyr/ths/pcs/ebd1/CG14964/slow/Zasp66/Kdm2/Whamy/Scgbeta/lmd/atl/Vav/Alk/rols/SCAR/sals/parvin/Mical/Unc-89/Lasp/tw/jeb/sls/CG42319/C3G/Dys/flr/rhea/Antp/Alh/sing/salm/LanB1/Bsg/Msp300/Sec23/Sec24CD/nsl1/tx/hts/ab/CG43897/how/Mhc/tn/mbl/Zasp52/SelR/ap/br/wupA/wg",148
