"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"dme03013","dme03013","Nucleocytoplasmic transport - Drosophila melanogaster (fruit fly)","56/803","99/3488",2.77724581812866e-13,3.22160514902924e-11,3.0111191501816e-11,"mago/RanGAP/lwr/Nup214/Ref1/Mtor/Hel25E/Ran/Nup154/Cbp80/Cbp20/Bin1/Dbp80/Kap-alpha1/Tnpo/mbo/Kap-alpha3/Nup93-1/Nxt1/Aladin/Nup35/Elys/tho2/Tnpo-SR/Nup50/Gle1/tsu/Nup54/Nup62/Rae1/Pym/Upf3/thoc5/thoc7/thoc6/Srrm1/Hpr1/CG7483/RnpS1/Pnn/Ranbp9/Nup93-2/Nup133/Nup98-96/Nup37/Nup358/CG18787/Apl/Ranbp16/Nup153/cdm/Nup160/Nxf3/smt3/ebo/Gp210",56
"dme03040","dme03040","Spliceosome - Drosophila melanogaster (fruit fly)","62/803","141/3488",1.53027107632073e-08,8.87557224266026e-07,8.29568004531767e-07,"crn/SmF/l(1)10Bb/mago/snf/Bx42/U2af50/Ref1/Hel25E/noi/Spx/U2af38/ytr/Cbp80/Cbp20/CG2685/l(1)G0007/Prp18/CG4119/x16/hfp/Tango4/CG1622/CG6227/Usp39/tho2/CG3542/Phf5a/CG6686/tsu/CG12343/Cypl/CG2021/CG11586/CG6610/Sf3b6/CG6418/CG10418/Sf3a2/U4-U6-60K/CG14641/Hpr1/CG7483/PQBP1/BCAS2/CG15525/CG17454/c12.1/Prp38/LSm3/Spf45/pea/Prp19/SmD2/SmE/SNRPG/snRNP-U1-C/SmD1/SmB/Cdc5/SF2/caz",62
"dme03250","dme03250","Viral life cycle - HIV-1 - Drosophila melanogaster (fruit fly)","20/803","33/3488",3.61472665082574e-06,0.000139769430498595,0.000130637489485983,"BicD/Fur2/TH1/Snr1/dod/Cdk9/Ran/Gcn5/ear/fal/spt4/Hrs/Tnpo-SR/Cpsf6/Nup358/Jasper/Spt5/Nup153/ALiX/nej",20
"dme03082","dme03082","ATP-dependent chromatin remodeling - Drosophila melanogaster (fruit fly)","36/803","81/3488",1.3229594762115e-05,0.000383658248101334,0.000358591647499432,"Act5C/His2Av/pho/mor/Uch-L5/Snr1/Arp6/HDAC1/Bap60/BCL7-like/CG8677/MRG15/MBD-like/Bap111/CDK2AP1/Arp8/CG31917/Gas41/YL-1/d4/CG10395/MrgBP/CG18004/DMAP1/Eaf6/polybromo/rept/pont/CG12659/Chrac-16/Chrac-14/CG33695/Ino80/Mi-2/Rcd5/Caf1-55",36
"dme04120","dme04120","Ubiquitin mediated proteolysis - Drosophila melanogaster (fruit fly)","43/803","107/3488",4.17722611363196e-05,0.000847527955296494,0.000792154077999446,"ben/fzy/mr/sina/Su(var)2-10/shtd/lwr/eff/Ubc2/Ubc4/Cul1/Cbl/CG2924/SkpA/Cdc16/Ubc10/STUB1/Uba2/Aos1/APC7/UbcE2H/CG4502/CG15237/CG7220/CG7747/Herc4/UbcE2M/Cul6/RhoBTB/Skp2/Fancl/CG2218/ago/Roc2/Ube3a/Ubi-p5E/lmgA/Nedd4/pic/Prp19/Traf6/EloC/Ubc7",43
"dme03022","dme03022","Basal transcription factors - Drosophila melanogaster (fruit fly)","21/803","40/3488",4.38376528601635e-05,0.000847527955296494,0.000792154077999446,"e(y)1/hay/TfIIB/TfIIFalpha/Trf/Taf1/Taf5/TfIIFbeta/TfIIA-L/Taf12/Taf11/Taf2/TfIIA-S/Taf8/Taf7/Taf10b/Tfb4/Taf13/Ssl1/Cdk7/Tfb5",21
"dme04330","dme04330","Notch signaling pathway - Drosophila melanogaster (fruit fly)","15/803","25/3488",7.38602077949982e-05,0.00122396915774568,0.00114400021096012,"dsh/gro/H/Su(H)/Bx42/HDAC1/Gcn5/CtBP/Atx-1/aph-1/CG6843/Nct/pen-2/nej/Psn",15
"dme03015","dme03015","mRNA surveillance pathway - Drosophila melanogaster (fruit fly)","32/803","80/3488",0.000442435764397181,0.00641531858375912,0.00599616891222495,"mago/Pp1-13C/Pp1alpha-96A/mts/Ref1/Hel25E/Clp/Cbp80/Cbp20/Bin1/Cpsf160/Dbp80/CstF64/Cpsf100/Nxt1/Wdr82/Gle1/tsu/cbc/Pym/Upf3/Cpsf6/Srrm1/Fip1/CG7483/RnpS1/Pnn/CstF50/Pp2A-29B/Nxf3/caz/Rnmt",32
"dme03420","dme03420","Nucleotide excision repair - Drosophila melanogaster (fruit fly)","21/803","51/3488",0.00275083936836562,0.0354552629700458,0.0331387666598432,"hay/RpII18/Xpc/RpII15/PCNA/RpII33/Rad23/Ercc1/RfC38/Tfb4/RfC3/Rpb11/Mes4/Ssl1/Chrac-14/Rpb7/pic/Rpb12/Cdk7/Rpb4/Tfb5",21
"dme03050","dme03050","Proteasome - Drosophila melanogaster (fruit fly)","21/803","53/3488",0.00475008076179424,0.0551009368368131,0.0515008756278744,"Prosbeta6/Prosalpha4/Prosbeta1/Prosalpha5/Prosbeta2/Prosalpha7/Prosbeta3/Rpt4/Rpn12/Prosbeta5/Prosbeta4/Pomp/PI31/Rpt3R/Rpt6R/CG30382/Prosalpha2/Prosbeta7/Prosalpha6/Prosalpha3/Prosalpha1",21
